xent_gt_1,xent_gt_10,xent_gt_28,xent_gt_300,xent_sample_1,xent_sample_10,xent_sample_28,xent_sample_300
334.10015869140625,340.29156188964845,352.8464660644531,527.1272644042969,334.10015869140625,340.29156188964845,352.8464660644531,539.546533203125
335.7452087402344,342.41920166015626,354.9502777099609,533.4337158203125,335.7452087402344,341.4159820556641,353.94627075195314,539.7398315429688
314.7980651855469,320.922802734375,332.1797821044922,495.3574981689453,314.7980651855469,321.5202209472656,332.65825805664065,505.60658264160156
318.65655517578125,325.10578002929685,337.5104644775391,516.7213684082031,318.65655517578125,324.1069030761719,336.51161499023436,520.5732727050781
313.8493957519531,320.39708557128904,331.4291564941406,489.2891357421875,313.8493957519531,316.9269500732422,327.9637512207031,500.7347900390625
321.4261779785156,327.1147735595703,339.6292266845703,526.9687622070312,321.4261779785156,327.1147735595703,339.6292266845703,521.951904296875
316.5713195800781,322.4246063232422,334.1914306640625,514.528466796875,315.6511535644531,319.7684326171875,331.59006652832034,516.7687683105469
320.3684997558594,327.4125579833984,339.97181701660156,526.0561401367188,319.9954833984375,324.11870727539065,336.70595092773436,519.8650695800782
330.8294372558594,335.58399353027346,348.0176727294922,530.1566528320312,330.8294372558594,336.53908386230466,348.96006469726564,533.1454040527344
317.98626708984375,324.3189453125,336.47907104492185,516.4473022460937,317.98626708984375,324.3189453125,336.47907104492185,520.483544921875
305.4004211425781,313.6266723632813,327.6813659667969,521.9812622070312,305.4004211425781,309.1671508789062,320.0454132080078,496.88042907714845
318.75537109375,324.631201171875,337.1063232421875,518.0538879394531,318.75537109375,323.63422241210935,336.1201965332031,516.7115051269532
318.57489013671875,325.0130889892578,337.4221557617187,520.336474609375,318.57489013671875,324.0151092529297,336.5282318115234,514.8568298339844
307.0239562988281,310.86187438964845,323.05234985351564,489.4088104248047,307.0239562988281,309.9870086669922,321.28355407714844,492.56932678222654
310.2918395996094,313.89491577148436,326.93841552734375,498.9501525878906,311.26788330078125,314.5197387695313,327.5979339599609,495.96906127929685
321.5447692871094,327.9372863769531,340.3408233642578,518.1167358398437,321.5447692871094,327.34063720703125,339.74375305175784,520.9218994140625
319.1728210449219,326.4002685546875,337.9021362304687,526.3722229003906,319.1728210449219,322.10346069335935,333.6171173095703,496.5699951171875
336.5763244628906,342.711083984375,355.2355499267578,533.0832397460938,336.5763244628906,342.711083984375,355.2355499267578,541.9220397949218
305.89813232421875,311.3218200683594,323.90049133300784,508.70379028320315,305.89813232421875,311.15846862792966,323.72703247070314,503.28081970214845
291.3808898925781,299.0174163818359,310.3470764160156,482.89423828125,291.3808898925781,294.3787017822266,305.70680847167966,468.01983032226565
303.8621520996094,309.63397216796875,321.6467315673828,497.11203918457034,303.8621520996094,309.63397216796875,321.9122009277344,495.2454406738281
328.1282043457031,334.1875518798828,346.6632568359375,526.2909545898438,328.1282043457031,334.1875518798828,346.6632568359375,530.0006286621094
315.1610107421875,319.4907958984375,329.46856079101565,530.4426818847656,315.1610107421875,319.99986877441404,329.9838806152344,495.9671264648438
326.0507507324219,331.42242736816405,343.9772552490234,529.5841552734375,326.0507507324219,331.42242736816405,343.9772552490234,526.7672119140625
316.0032958984375,321.1496887207031,334.4408386230469,519.6974487304688,315.003662109375,319.9742370605469,332.2569061279297,507.70897521972654
324.7773742675781,329.94959716796876,342.4749450683594,518.543212890625,324.7773742675781,329.94959716796876,342.4749450683594,523.4396423339844
321.05426025390625,326.4296539306641,338.75218200683594,511.7221710205078,321.05426025390625,326.4296539306641,338.75218200683594,520.7567016601563
313.0752258300781,318.2017883300781,330.73036499023436,519.0786743164062,313.0752258300781,317.90272827148436,330.4344177246094,503.30857238769534
325.17889404296875,332.2797546386719,346.1222229003906,542.4328796386719,325.17889404296875,329.65003967285156,341.0087615966797,509.0405303955078
330.32769775390625,335.6475769042969,348.17572631835935,526.0909851074218,330.32769775390625,335.6475769042969,348.17572631835935,529.4783874511719
322.12841796875,328.6014465332031,340.0512176513672,523.0233276367187,322.12841796875,328.528173828125,339.9825134277344,519.9954040527343
321.5758361816406,326.88836975097655,339.98419189453125,536.3687255859375,321.5758361816406,325.4014038085937,338.0500793457031,508.5249420166016
328.4922790527344,334.2706695556641,346.7768096923828,546.5975036621094,328.4922790527344,334.15729370117185,346.6603271484375,531.0138549804688
311.62841796875,317.20581970214846,329.08204956054686,524.9531921386719,311.62841796875,318.12584228515624,329.97846069335935,510.4836029052734
322.8981018066406,328.0350402832031,340.5360046386719,513.4784362792968,322.8981018066406,328.0350402832031,340.5388641357422,518.6970031738281
308.8053283691406,314.79876098632815,327.49278259277344,515.26455078125,308.8053283691406,314.79876098632815,327.00575866699216,512.4019805908204
316.83856201171875,323.9195526123047,336.27675476074216,530.8800842285157,316.83856201171875,323.9195526123047,334.75783081054686,506.02940979003904
322.2098693847656,328.24766540527344,340.29627990722656,506.83017578125,322.2098693847656,326.46124267578125,338.67847900390626,511.4623291015625
307.7506103515625,310.4093811035156,321.10792846679686,498.5396697998047,307.7506103515625,310.4093811035156,320.9460754394531,492.6701293945313
298.1568603515625,302.0769073486328,313.8632568359375,498.552099609375,298.1568603515625,301.13646240234374,312.92286987304686,493.8485565185547
313.7164001464844,318.64736328125,331.329736328125,514.8316070556641,313.7164001464844,316.8124145507812,329.49278869628904,497.53082885742185
315.2616882324219,320.38673095703126,332.8419128417969,525.2993225097656,315.2616882324219,320.19231567382815,332.6410766601563,511.5372039794922
311.57696533203125,318.2236724853516,332.81524963378905,504.51356506347656,311.57696533203125,315.32456359863284,325.4316741943359,485.20884094238284
321.2884521484375,326.3962097167969,338.8650634765625,523.3111328125,321.2884521484375,325.4834228515625,337.8920196533203,515.6905639648437
314.3787536621094,318.91254272460935,330.6026336669922,498.02541198730466,314.3787536621094,318.6994964599609,330.35679321289064,502.01683044433594
